meter_id,date,daily_mean_power,daily_std_power,daily_min_power,daily_max_power,voltage_mean,voltage_std,intensity_mean,tmax,tmin,prcp,wspd_max,rolling_mean_30,rolling_std_30,residual_30,z_score_30,anomaly_score,anomaly_flag_global
MTR_001,2007-01-28,1.839195332755292,1.1610444502946329,0.0945622398263411,6.498083926127727,240.30478804725504,3.831417059410131,9.133703961084086,26.6,15.1,0.0,17.0,1.3382596821842934,0.40894028086865064,0.5009356505709985,1.2249574058821808,0.09287544401154435,0
MTR_001,2007-01-29,1.179681640601692,0.8012159591959086,0.0726616470697029,4.272101876459629,240.9295972222222,4.094555866748781,5.788888888888889,26.2,14.7,0.1,13.3,1.3327914738538589,0.4026496171372335,-0.15310983325216698,-0.3802548083515871,0.13097504920918351,0
MTR_001,2007-01-30,1.0163098356259652,1.001778980253308,0.0820738117095614,5.283811546656708,241.840875,3.2380179184122606,5.028194444444445,24.5,16.0,1.8,8.0,1.3222420859129291,0.3998435011445692,-0.3059322502869639,-0.765128067064126,0.12912501083157235,0
MTR_001,2007-01-31,1.408558494069828,1.101773375430273,0.0415866494648465,5.672546025950926,239.92113194444445,3.207707389331748,6.923611111111111,25.7,16.1,3.1,10.2,1.3147078337570401,0.39586477807558196,0.09385066031278777,0.23707697282908105,0.12353142983649873,0
MTR_001,2007-02-01,1.0855027232361374,0.9483003485570684,0.0492313608378376,6.405095243034484,240.3921388888889,2.6211564020679456,5.3325000000000005,25.6,15.0,2.8,10.6,1.3257894319910162,0.38407773657147465,-0.24028670875487879,-0.6256183586204933,0.1553531440506315,0
MTR_001,2007-02-02,0.9950238138805012,0.851218357290314,0.0601805639741117,4.638068421105412,240.3343888888889,2.3622075490252032,4.870833333333334,26.1,15.4,0.5,17.5,1.3388482551433731,0.3648426859707036,-0.3438244412628719,-0.9423883555723109,0.1645234122913778,0
MTR_001,2007-02-03,2.397566583267143,1.190401239289748,0.1480273937873765,6.828796704056101,238.91019444444444,3.236908732333425,11.81597222222222,25.9,15.5,3.1,17.5,1.3540850970047076,0.3987989186834034,1.0434814862624353,2.616553909307157,-0.037792839941710454,1
MTR_001,2007-02-04,2.142234185063732,1.0897276534750435,0.165656016307218,6.590779112233009,239.63333333333333,3.0428295507264425,10.565416666666668,24.7,14.6,0.8,17.9,1.371603759281421,0.4216222990890473,0.7706304257823111,1.827770019937995,0.054031198807696246,0
MTR_001,2007-02-05,0.980097870312084,0.9139881503413974,0.1177865606246255,4.945228159579833,240.8103125,2.532846755911866,4.820416666666667,24.9,16.1,0.1,18.9,1.3743154307635168,0.4187279162457823,-0.39421756045143286,-0.9414624716771126,0.14993404974866398,0
MTR_001,2007-02-06,0.7599089078842824,0.6682792802154592,0.0850677873469033,4.079765732619382,241.26415972222225,2.6061498315693776,3.7719444444444448,25.9,14.8,0.0,19.2,1.351044393747316,0.43306837484098143,-0.5911354858630335,-1.3649902768582802,0.12718523593103187,0
MTR_001,2007-02-07,1.3826276873395775,1.0251696465856974,0.0690315400591244,5.754117157505254,241.14969444444444,3.348805048156763,6.791666666666667,25.7,15.1,0.0,20.4,1.3527342071757447,0.4330901358437323,0.029893480163832864,0.06902353266962041,0.170581893178539,0
MTR_001,2007-02-08,1.0720494296658258,0.9041986132589628,0.0144601330689946,4.8333820765037565,241.79730555555557,2.937642867822931,5.248333333333334,26.8,13.7,0.0,15.3,1.3513493460338206,0.4339467582996184,-0.2792999163679948,-0.643625669279648,0.16227846483529862,0
MTR_001,2007-02-09,0.963922941382393,0.8638380335729587,0.0809630458125186,5.354314480031152,241.74044444444445,2.8809051106925323,4.727222222222222,29.3,14.6,0.0,18.3,1.3407174399874224,0.4395532192416666,-0.37679449860502945,-0.8572196150342675,0.12411404321734415,0
MTR_001,2007-02-10,1.68532106974471,1.291047529139724,0.1075017872886895,5.899835260007854,240.0368263888889,3.258226472708962,8.303749999999999,27.5,16.4,0.5,12.0,1.3521762793027925,0.4440338505469507,0.3331447904419176,0.7502672144575103,0.06794677398290255,0
MTR_001,2007-02-11,2.1263440134122327,1.0585265041734016,0.1302533885372095,6.339727590348048,239.5061458333333,2.783063304108141,10.526805555555557,28.6,16.7,1.3,10.2,1.3941056214506662,0.45601087135662466,0.7322383919615665,1.6057441438600588,-0.0015102770542988475,1
MTR_001,2007-02-12,1.1178032862934415,0.9014625188963084,0.0617251006942299,5.479536147845296,240.09850000000003,2.9643740290817946,5.503472222222222,27.3,16.3,0.6,13.0,1.3681447945011365,0.44852350636909794,-0.25034150820769496,-0.5581445487433077,0.1389439929637698,0
MTR_001,2007-02-13,0.8412407531807754,0.8071309389720953,0.0564298064814818,4.331050396447241,241.16685416666667,2.896853514502568,4.14375,27.3,15.2,2.5,5.9,1.3364294907656826,0.4510994914015066,-0.4951887375849072,-1.0977348662299715,0.09768954572342348,0
MTR_001,2007-02-14,1.4847809507164669,1.1729814129425613,0.0376202181941562,5.141034948365126,240.3753888888889,3.3972820537133623,7.315138888888888,26.2,15.8,2.8,12.9,1.343307877135392,0.45175735620306573,0.14147307358107497,0.3131609446477681,0.11155088329597923,0
MTR_001,2007-02-15,1.1802804837258989,1.0500963959482492,0.0891983181118887,6.198179388242626,240.66922222222223,2.793619595431954,5.820277777777778,27.6,15.2,0.8,17.3,1.3492438539050784,0.44827730163302953,-0.1689633701791795,-0.3769162361052591,0.14997912025543048,0
MTR_001,2007-02-16,1.0133405811184857,0.9753242165034084,0.1000383591238674,5.367339122160831,240.8209444444444,3.2227460046784824,5.0465277777777775,26.2,14.7,0.0,17.7,1.3264771848669443,0.44738430676653895,-0.31313660374845864,-0.6999259899965024,0.1655202247054567,0
MTR_001,2007-02-17,1.2356564153418752,1.0848768742160146,0.0484505642329339,6.312910258414164,239.31603472222224,2.7050642104011877,6.129166666666666,26.8,14.5,0.0,21.3,1.3315208115743067,0.44540904711577656,-0.09586439623243148,-0.21522728742468894,0.164495759480759,0
MTR_001,2007-02-18,2.281538732402681,1.3364050092722486,0.0797851663369862,6.193925618283609,239.1708055555556,2.9987207679784875,11.238888888888887,26.3,13.3,0.0,22.8,1.378243070997185,0.4692747421411014,0.9032956614054961,1.92487184034732,-0.00012091024989580035,0
MTR_001,2007-02-19,1.300851849182297,1.1786491433826505,0.0947686948627637,6.581286304915489,239.78958333333333,3.704017816467906,6.442222222222222,26.8,14.5,0.0,22.4,1.3594161223577645,0.46028944951893946,-0.05856427317546764,-0.12723330070540148,0.1374220621617137,0
MTR_001,2007-02-20,1.873827352807679,1.1155390218893226,0.1095205170856724,7.212947533255356,239.86544444444445,2.6929832273246057,9.168472222222222,26.4,13.7,0.0,21.2,1.3542226840313563,0.45329245287977393,0.5196046687763227,1.1462876101017423,0.11086185057719056,0
MTR_001,2007-02-21,1.2342726712169234,1.084633213910044,0.0685249480777105,7.736764234641877,240.46096527777777,2.666886402580628,6.0744444444444445,26.6,14.4,0.0,24.5,1.3521141150468965,0.45371219501127746,-0.11784144382997308,-0.25972672852735534,0.16456191092599215,0
MTR_001,2007-02-22,2.008800975597325,1.337984430655598,0.0893399799255623,8.053672441558804,238.62353963838663,3.3292578791549645,9.870792767732963,27.7,14.5,0.0,18.2,1.3838513579853167,0.4654819096726717,0.6249496176120084,1.3425833787355888,0.05062643863616634,0
MTR_001,2007-02-23,0.7830274559744301,0.6170440700090741,0.0629376633769021,4.671056907312508,240.68596527777777,1.9248920726879408,3.825416666666667,30.5,14.1,0.0,7.9,1.3507218965374093,0.47186699053505443,-0.5676944405629791,-1.2030789372240878,0.0789641093589723,0
MTR_001,2007-02-24,0.4252052358943584,0.4536633235215065,0.0187560366575668,2.1129924595663976,239.86310416666663,2.388846946126681,2.085833333333333,30.1,16.7,0.0,16.6,1.3331658735307024,0.4963786022173025,-0.907960637636344,-1.8291658915485849,-0.005718435007642353,1
MTR_001,2007-02-25,0.2983857922313961,0.2396840283453998,0.0222804253867792,1.345957181107459,241.6815486111111,1.800517037663564,1.462222222222222,27.9,16.1,3.0,15.6,1.3110068665367656,0.5273385240466876,-1.0126210743053694,-1.9202449809465025,-0.02135082513409181,1
MTR_001,2007-02-26,0.33851412831488,0.2953494337318412,0.0327303685364624,1.3919598643016042,241.27359027777777,2.3423585843122003,1.658888888888889,26.7,16.0,1.9,7.5,1.2817290397413434,0.5563319625598163,-0.9432149114264634,-1.6954143919255007,0.020174123082380757,0
MTR_001,2007-02-27,0.3113690249040868,0.2506037355406869,0.0386813894976378,1.3204389693563992,242.9442708333333,2.056389360623139,1.5245833333333334,28.4,14.3,0.0,8.7,1.2308014961463034,0.5732145826180495,-0.9194324712422166,-1.6039907133070066,0.030275910843322262,0
MTR_001,2007-02-28,0.3122717920970398,0.2564795746049957,0.0461178189650855,1.333361569985192,242.15959027777777,2.093606379142978,1.5284722222222222,26.5,16.0,2.5,12.9,1.201887834529482,0.5972545623965321,-0.8896160424324421,-1.4895065001367118,0.01298630041860227,0
MTR_001,2007-03-01,0.3091287397077393,0.2529435134764396,0.0180048000837102,1.302912066512376,241.3214027777778,1.9629224299170016,1.508888888888889,28.4,14.9,0.9,15.9,1.1783151313322076,0.6184125058519853,-0.8691863916244682,-1.4055100404493823,0.030246646797779775,0
MTR_001,2007-03-02,0.3050179522865919,0.2496893114393634,0.0164591222737221,1.3662343606064795,240.59159722222225,1.9838335717237083,1.5068055555555555,27.0,15.5,0.2,17.9,1.1415304466060998,0.6367923214849116,-0.8365124943195079,-1.3136326435850167,0.04179077551074861,0
MTR_001,2007-03-03,0.4857865964451616,0.4661569856492039,0.0297355972578323,3.6718585070108456,241.28808333333336,2.4285083388596886,2.401111111111111,27.1,15.8,0.0,18.9,1.1215399090464007,0.6479277738548419,-0.6357533126012391,-0.981208642454378,0.07683527427165987,0
MTR_001,2007-03-04,1.2445017645634004,1.550976445928896,0.0447679850825032,9.17201390864662,240.0297986111111,2.787130485964681,6.158194444444444,28.8,15.9,0.0,20.9,1.1298558407358306,0.6478489675476068,0.11464592382756988,0.17696369463682224,0.07327581256902377,0
MTR_001,2007-03-05,1.5853697656079675,1.4479888778791703,0.0934996243639096,8.07684026003695,240.03090972222225,2.615214466318032,7.840277777777778,27.1,15.8,0.0,19.5,1.1027826134805245,0.6088415760709759,0.48258715212744296,0.7926304287747205,0.06733531241206814,0
MTR_001,2007-03-06,0.7439461488223013,0.7911703459773185,0.0093204925951446,5.591429744244005,240.98806944444445,2.5053330238014104,3.695694444444445,28.6,13.9,0.0,20.7,1.0561730122724768,0.57933029911726,-0.3122268634501756,-0.5389435439202449,0.1450758516058212,0
MTR_001,2007-03-07,1.4140340571408283,1.196741143242997,0.048924188479327,5.196290021031326,240.3235625,2.966157343189209,6.935,28.5,14.6,0.0,20.2,1.070637551833435,0.5827723481077672,0.3433965053073933,0.5892453840285983,0.11743612384827917,0
MTR_001,2007-03-08,0.9363224479419984,1.0620885101962187,0.1074447059071508,5.395779601050769,240.66542361111112,2.428597278371234,4.665138888888889,28.7,13.9,0.0,17.1,1.0765180031686923,0.5804141074468944,-0.1401955552266939,-0.24154360117085896,0.13966104114071043,0
MTR_001,2007-03-09,0.7575696841393854,0.6754537180209589,0.0400487234864891,4.631752142449974,240.88846527777775,2.0642103468363158,3.73125,29.1,15.6,0.4,18.7,1.0556827363953525,0.5802656106682231,-0.29811305225596707,-0.5137518629801329,0.1259444180423539,0
MTR_001,2007-03-10,1.477641164745299,1.1780114026743498,0.0925085459379128,5.393807912749896,239.80283333333333,2.911932442381242,7.341944444444445,28.4,16.4,0.5,17.9,1.0692024608980015,0.5853626858885462,0.4084387038472974,0.6977520363725885,0.08278878598973871,0
MTR_001,2007-03-11,2.071996706875626,1.0041558756881348,0.0702109659631605,6.148925175007585,240.00729166666667,2.400149960206692,10.12152777777778,26.5,16.4,0.5,20.4,1.1061382530811092,0.6128064240429103,0.9658584537945167,1.5761206798416412,0.011219620138207431,0
MTR_001,2007-03-12,1.1624229769365555,0.8973254780726452,0.0786238741259324,5.212350808612774,240.55871527777776,3.373482200418702,5.728472222222222,27.8,16.5,0.1,20.5,1.088708316654171,0.6031246466243083,0.0737146602823846,0.12222106735962107,0.12646870444788527,0
MTR_001,2007-03-13,0.7668632024860115,0.8572031837547719,0.0314360213618288,4.945284598876988,240.89796527777776,2.262787143215073,3.805694444444444,28.9,15.7,0.0,18.3,1.043392289623297,0.5727824107164003,-0.2765290871372855,-0.48278124324763677,0.14328601797362994,0
MTR_001,2007-03-14,1.0653592640628544,0.9892938579341146,0.0902403236476985,5.297450889845037,240.77729166666663,3.094768999710735,5.2675,28.8,16.0,0.0,16.9,1.041644155548944,0.5726274856735328,0.023715108513910454,0.04141447571546575,0.13759827325992957,0
MTR_001,2007-03-15,1.1201072465738375,0.9305011642431332,0.075845877015442,4.008399000805095,240.28049305555552,2.5291072938712875,5.523194444444444,28.4,16.2,0.4,19.9,1.0509397053287126,0.5715245069327258,0.06916754124512492,0.12102266724075819,0.14054604477408794,0
MTR_001,2007-03-16,1.0124079468164917,0.9232422720698455,0.0380587897671553,4.524533675505869,239.52713194444445,3.098196392416682,4.992361111111111,27.5,17.5,0.3,19.3,1.0351939385320468,0.5656365408430596,-0.022785991715555065,-0.04028373308036358,0.12228623151857365,0
MTR_001,2007-03-17,1.2078735028406342,1.0099422610934894,0.0573911748978219,4.86258934371288,238.22465277777775,2.4695813661362,5.946111111111111,28.9,15.7,0.3,19.6,1.0361137058358714,0.5659029690481212,0.17175979700476285,0.3035140348877062,0.132936480968047,0
MTR_001,2007-03-18,1.4112489141817994,1.345082567175199,0.079438890145944,6.849537184350657,241.04781944444443,3.480907295983997,7.007916666666667,29.5,17.5,0.1,15.6,1.0493773169379819,0.5699990637891341,0.36187159724381757,0.6348623802570106,0.028238301122673892,0
MTR_001,2007-03-19,1.281728070291396,1.0723529482746796,0.0611855356936958,6.32740350971077,240.49709027777777,2.711161049780805,6.281944444444444,30.4,17.2,2.4,13.1,1.0509130387696326,0.5705800214581891,0.23081503152176341,0.4045263036122154,0.05406030458184918,0
MTR_001,2007-03-20,1.2403420418274274,1.2379025851632803,0.0698160046558024,5.61427813920966,240.8156388888889,3.821756852917711,6.151249999999999,24.9,15.9,4.8,18.1,1.016206482417124,0.522810464221442,0.2241355594103034,0.4287120209654939,0.08644758849087714,0
MTR_001,2007-03-21,1.2750134623885625,0.9074671889028296,0.1155652854166373,5.019846568189023,240.9866458333333,3.337978159418584,6.237222222222223,25.5,16.3,0.5,21.1,1.015345202857333,0.5223464459225744,0.2596682595312294,0.4971178887887566,0.1524659405990637,0
MTR_001,2007-03-22,0.8651322083804692,0.7886422647096146,0.0331800282223224,4.939332618196744,241.76352777777777,3.51361023732763,4.223055555555556,25.8,15.8,1.6,20.8,0.981722031376426,0.49703206340699047,-0.11658982299595677,-0.23457156390517303,0.1394225096410076,0
MTR_001,2007-03-23,0.779687866353833,0.7046833261673706,0.0385848291555376,3.6227911731713616,241.64547916666663,3.4043463685302866,3.80375,24.9,15.5,0.2,21.9,0.9665692045476563,0.4959954471047004,-0.18688133819382324,-0.3767795904279417,0.14443510726877817,0
MTR_001,2007-03-24,1.7676832609608564,1.3690746197407493,0.0569328908035032,6.222498064401663,239.70447222222225,3.7092795191250216,8.703333333333333,24.2,15.0,0.2,23.7,0.9585319473931072,0.4802273802183349,0.8091513135677492,1.6849302267389323,0.053204012754983876,0
MTR_001,2007-03-25,1.986559869177121,1.0305457791299362,0.1408993437809082,6.814465166352362,240.0327588603197,2.908041216796025,9.722307157748435,23.1,15.5,3.3,23.5,0.9986496944998636,0.5141343020940174,0.9879101746772573,1.9214984278527578,0.021951304451493958,0
MTR_001,2007-03-26,0.8417219046286087,0.7391330531075467,0.0485377952564597,4.991360656454231,241.3368125,3.1587411472648896,4.183055555555556,23.3,15.5,4.4,16.5,1.012533583457672,0.5036314077074453,-0.17081167882906334,-0.3391594270245731,0.1320449474242147,0
MTR_001,2007-03-27,0.6597395398901664,0.8184974825166279,0.0327327130906114,5.129700632992816,240.60197916666664,2.8552961482262544,3.296527777777778,24.7,15.4,0.0,19.7,1.024578708379631,0.490101934101253,-0.3648391684894645,-0.744413353000026,0.14549875786485017,0
MTR_001,2007-03-28,1.3900984387513424,1.1371096729533905,0.07874743642726,5.747343341965434,240.4446111111111,3.1066070932518817,6.854583333333333,24.9,13.9,0.7,18.6,1.0596315187275132,0.47676555173654556,0.33046692002382927,0.693141997525113,0.15930954945776155,0
MTR_001,2007-03-29,0.9465782752064096,0.9439312679149277,0.0643748115388214,5.583238026935415,240.5366875,2.818038699546914,4.676805555555556,24.7,16.2,0.3,18.4,1.0808051604042572,0.45604336346709556,-0.13422688519784765,-0.2943285696535801,0.1716454331206294,0
MTR_001,2007-03-30,0.8365725392139167,0.7624637521693476,0.0685038847651978,4.381914017563664,241.03922916666667,3.0948139773041943,4.189583333333333,24.4,16.4,2.0,19.6,1.0982818519748199,0.43514301747710615,-0.26170931276090315,-0.601431485323528,0.12677577761034364,0
MTR_001,2007-03-31,2.090570672696077,1.115674570219832,0.1700064847422303,6.084299896425162,239.2607708333333,2.608506830260006,10.264722222222222,24.8,16.1,1.2,21.7,1.1576632497410977,0.4451742735549679,0.9329074229549794,2.095595776255055,0.013261683076503106,0
MTR_001,2007-04-01,1.658208627560231,1.2185553805290208,0.1045332152697036,7.005265846384912,240.02448611111112,3.180005902473328,8.149444444444445,24.9,15.4,1.7,22.4,1.2027696055835524,0.42384642847843546,0.4554390219766786,1.0745352959003514,0.12370478020336595,0
MTR_001,2007-04-02,1.1657450404603062,0.8980676021952348,0.0869996621042692,5.41654971187883,240.4601180555556,3.0230794970591983,5.71263888888889,25.0,14.7,0.8,19.7,1.2254348870507237,0.40179008014537937,-0.05968984659041743,-0.14855941194319186,0.18909071155200746,0
MTR_001,2007-04-03,0.9788733496740544,1.1313415415779933,0.0838643415515942,6.852423623536464,240.50495833333332,2.8517794692818974,4.84625,25.7,14.8,0.0,15.6,1.2165806065544122,0.40427456886915625,-0.23770725688035788,-0.5879832351612913,0.16562236233270183,0
MTR_001,2007-04-04,1.221753448614705,0.9657440738510816,0.0582504675658588,5.360869050098584,240.33178472222224,2.4602515610715896,5.98625,26.6,15.4,0.4,16.5,1.2044600626546367,0.39824243053709457,0.017293385960068353,0.043424158778326796,0.17953250751275007,0
MTR_001,2007-04-05,1.0966428394907808,1.2217679698150918,0.0498919206849424,7.001249056075913,241.1731041666667,2.529748182769281,5.491527777777778,26.1,14.6,0.0,18.6,1.216216619010253,0.38928400062696844,-0.11957377951947223,-0.30716256554167515,0.162887533070583,0
MTR_001,2007-04-06,0.9523434230545738,0.8606741313658665,0.0278260821546632,5.026778025146993,241.18445138888887,2.1028739999067545,4.688611111111111,25.1,16.3,0.4,20.7,1.2008269312073776,0.39031865899257995,-0.24848350815280384,-0.636615405932007,0.1646641219297874,0
MTR_001,2007-04-07,0.9249593312037284,1.0085798604874556,0.0966034785252798,4.625420184381096,240.37859027777776,2.1828975837629248,4.564583333333333,26.4,16.2,1.0,19.1,1.2004481606494355,0.39058960816664534,-0.2754888294457071,-0.7053135013634785,0.1358844744434231,0
MTR_001,2007-04-08,0.9565284305022304,0.7825376000412916,0.0556408791186932,3.1245082199952194,240.3491805555556,1.6625805341998037,4.719861111111111,26.2,15.7,0.2,18.7,1.2070801188615303,0.3844513790133553,-0.2505516883593,-0.6517105941763367,0.15966454355881127,0
MTR_001,2007-04-09,0.5963684391211626,0.6494175810354486,0.0294888112049018,3.2781356026395034,240.55048611111116,1.8327493823831271,2.974583333333333,26.6,15.5,1.9,14.7,1.1777043613407256,0.396543707390401,-0.5813359222195631,-1.4660034830504847,0.08700240951523802,0
MTR_001,2007-04-10,0.4610559033827227,0.3935055669816328,0.0584520292799758,2.758542867194191,240.8137013888889,1.6779243547000005,2.347361111111111,25.2,16.9,0.3,15.1,1.1240063345576288,0.37999466034615587,-0.6629504311749062,-1.7446263217084994,0.048646674013738234,0
MTR_001,2007-04-11,0.5265710168773066,0.4417083651342585,0.0159725154752299,2.443417773130111,241.1548263888889,1.7660065464281642,2.61875,23.5,16.9,2.3,11.2,1.1028112692223206,0.39520655932271226,-0.5762402523450141,-1.4580699147874272,0.06878870600301323,0
