meter_id,date,daily_mean_power,daily_std_power,daily_min_power,daily_max_power,voltage_mean,voltage_std,intensity_mean
MTR_001,2007-01-04,1.9404613274271072,0.9965034557805696,0.1466004917139745,5.188039207926206,239.7502986111111,2.4483842116402132,9.478194444444444
MTR_001,2007-01-05,1.6166743167623365,0.8810921401737526,0.1382820115547742,4.899964244520451,240.49576388888892,3.0227701031342193,7.885138888888889
MTR_001,2007-01-06,0.8987477258492127,0.8262511887331773,0.10297243080573096,6.793089674746834,239.67305555555555,3.7463041927511385,4.543888888888889
MTR_001,2007-01-07,1.4580400183703057,1.431166566023745,0.08094090691303157,6.658361871769083,240.90248611111113,4.479279273199161,7.282638888888889
MTR_001,2007-01-08,1.3319332844867195,0.781254958413576,0.05422639313882441,4.253006703099377,239.5769513888889,2.7870070222696106,6.551666666666667
MTR_001,2007-01-09,1.1135952639235471,1.0761678162029917,0.065833282759566,7.3697278084841535,240.48752083333335,2.7444732826696043,5.521111111111111
MTR_001,2007-01-10,1.2828801227743403,1.1072567756736011,0.0704533308301373,5.869572024043346,241.02745138888892,3.2450511363325294,6.357777777777779
MTR_001,2007-01-11,1.3415558902836016,1.2734270302886068,0.05858083333087585,6.658645400520828,241.1556875,3.5736745473308433,6.658333333333333
MTR_001,2007-01-12,0.8684637489760217,0.7975229661720042,0.06795474430873523,5.499361195192677,241.53820833333336,2.549580839727224,4.309166666666666
MTR_001,2007-01-13,1.8966280947793426,1.6272954117768887,0.03304551082698351,8.005891701742085,239.28361111111113,4.123130824825376,9.453055555555554
MTR_001,2007-01-14,1.7926998652443817,1.1869218839342515,0.08478592392896532,6.561762901719016,238.8218485059069,3.297268929626365,8.968311327310632
MTR_001,2007-01-15,1.2784293596251879,0.8263303743858729,0.06697303661928508,5.029025610235423,241.2409097222222,3.0977668107083534,6.261527777777778
MTR_001,2007-01-16,1.0022011806353135,0.855626719206544,0.058095245485634925,4.691231287003364,241.94475694444446,2.711426688522993,4.975972222222222
MTR_001,2007-01-17,1.6963406522625064,1.2351554401400224,0.06925009886787598,6.909333269265923,241.00525,2.781230412241431,8.283888888888889
MTR_001,2007-01-18,1.084347614121004,0.9372000676422954,0.03311020343668622,5.804197237953352,240.89359722222224,2.6979051877221267,5.3425
MTR_001,2007-01-19,0.8798709497163328,0.8541695286068082,0.07061008574456004,5.105390004324881,240.16094444444445,3.0050493660726203,4.37625
MTR_001,2007-01-20,1.8656603083649013,1.290716482121185,0.11519573637934893,7.4419503426471065,238.8674722222222,3.649314556607973,9.348055555555556
MTR_001,2007-01-21,2.0296305025999297,1.5932889212882597,0.05504773475501487,6.932943273085203,238.96811805555558,4.215125400308689,10.190694444444444
MTR_001,2007-01-22,1.2975297407507123,1.0590579621444651,0.046368661671801675,6.598160573931873,241.60313194444444,3.4916500989408434,6.355277777777778
MTR_001,2007-01-23,1.0566836874447267,1.0502151465489813,0.048712428389224016,5.213630920549021,242.76255555555556,2.7229395364092963,5.260833333333333
MTR_001,2007-01-24,1.7769112994116474,1.005517864803318,0.048350915618612766,6.226049829896411,241.45769444444446,3.2308412303887946,8.733611111111111
MTR_001,2007-01-25,0.9518859260955731,0.8491388110385464,0.061637836916678485,5.084133477431102,243.42436111111112,3.2428431502565904,4.629305555555556
MTR_001,2007-01-26,0.9631560020494933,0.7751060168968055,0.08033080246787741,4.357186975360006,242.77179166666667,3.0376042068106717,4.721388888888889
MTR_001,2007-01-27,1.2168489321775402,0.9614739515681552,0.03861808773458711,5.359797615377833,241.61656944444442,3.255575476601174,5.949861111111111
MTR_001,2007-01-28,1.8391953327552921,1.1610444502946327,0.09456223982634114,6.498083926127727,240.30478804725504,3.831417059410131,9.133703961084086
MTR_001,2007-01-29,1.1796816406016921,0.8012159591959086,0.07266164706970296,4.272101876459629,240.9295972222222,4.094555866748781,5.788888888888889
MTR_001,2007-01-30,1.0163098356259652,1.001778980253308,0.08207381170956143,5.283811546656708,241.84087499999998,3.2380179184122606,5.028194444444445
MTR_001,2007-01-31,1.4085584940698281,1.101773375430273,0.04158664946484655,5.672546025950926,239.92113194444443,3.207707389331748,6.923611111111111
MTR_001,2007-02-01,1.0855027232361374,0.9483003485570684,0.04923136083783761,6.405095243034484,240.3921388888889,2.6211564020679456,5.3325000000000005
MTR_001,2007-02-02,0.9950238138805013,0.851218357290314,0.06018056397411173,4.6380684211054115,240.3343888888889,2.3622075490252032,4.870833333333334
MTR_001,2007-02-03,2.397566583267143,1.190401239289748,0.14802739378737656,6.828796704056101,238.91019444444444,3.236908732333425,11.815972222222221
MTR_001,2007-02-04,2.142234185063732,1.0897276534750435,0.165656016307218,6.590779112233009,239.63333333333333,3.0428295507264425,10.565416666666668
MTR_001,2007-02-05,0.980097870312084,0.9139881503413974,0.11778656062462557,4.945228159579833,240.81031249999998,2.532846755911866,4.820416666666667
MTR_001,2007-02-06,0.7599089078842824,0.6682792802154592,0.0850677873469033,4.079765732619382,241.26415972222225,2.6061498315693776,3.7719444444444448
MTR_001,2007-02-07,1.3826276873395775,1.0251696465856974,0.06903154005912443,5.754117157505254,241.14969444444444,3.348805048156763,6.791666666666667
MTR_001,2007-02-08,1.0720494296658258,0.9041986132589627,0.014460133068994602,4.8333820765037565,241.79730555555554,2.937642867822931,5.248333333333334
MTR_001,2007-02-09,0.963922941382393,0.8638380335729587,0.08096304581251865,5.354314480031152,241.74044444444445,2.8809051106925323,4.727222222222222
MTR_001,2007-02-10,1.6853210697447099,1.2910475291397239,0.1075017872886895,5.899835260007854,240.0368263888889,3.258226472708962,8.303749999999999
MTR_001,2007-02-11,2.1263440134122327,1.0585265041734016,0.13025338853720952,6.339727590348048,239.5061458333333,2.783063304108141,10.526805555555557
MTR_001,2007-02-12,1.1178032862934415,0.9014625188963084,0.061725100694229984,5.4795361478452955,240.09850000000003,2.9643740290817946,5.503472222222222
MTR_001,2007-02-13,0.8412407531807754,0.8071309389720953,0.0564298064814818,4.331050396447241,241.16685416666667,2.8968535145025682,4.14375
MTR_001,2007-02-14,1.4847809507164669,1.1729814129425613,0.037620218194156285,5.141034948365126,240.3753888888889,3.3972820537133623,7.315138888888888
MTR_001,2007-02-15,1.1802804837258987,1.0500963959482492,0.08919831811188877,6.198179388242626,240.66922222222223,2.793619595431954,5.820277777777778
MTR_001,2007-02-16,1.0133405811184857,0.9753242165034083,0.10003835912386744,5.367339122160831,240.82094444444442,3.2227460046784824,5.0465277777777775
MTR_001,2007-02-17,1.2356564153418752,1.0848768742160146,0.048450564232933924,6.312910258414164,239.31603472222224,2.7050642104011873,6.129166666666666
MTR_001,2007-02-18,2.2815387324026815,1.3364050092722486,0.07978516633698628,6.193925618283609,239.17080555555557,2.9987207679784875,11.238888888888889
MTR_001,2007-02-19,1.300851849182297,1.1786491433826503,0.09476869486276371,6.581286304915489,239.78958333333333,3.704017816467906,6.442222222222222
MTR_001,2007-02-20,1.873827352807679,1.1155390218893226,0.1095205170856724,7.212947533255356,239.86544444444445,2.6929832273246057,9.168472222222222
MTR_001,2007-02-21,1.2342726712169234,1.084633213910044,0.06852494807771059,7.7367642346418775,240.46096527777777,2.666886402580628,6.0744444444444445
MTR_001,2007-02-22,2.0088009755973255,1.337984430655598,0.08933997992556239,8.053672441558804,238.62353963838666,3.3292578791549645,9.870792767732963
MTR_001,2007-02-23,0.7830274559744301,0.6170440700090741,0.06293766337690218,4.671056907312508,240.68596527777777,1.9248920726879408,3.825416666666667
MTR_001,2007-02-24,0.4252052358943584,0.4536633235215065,0.018756036657566838,2.1129924595663976,239.86310416666666,2.388846946126681,2.0858333333333334
MTR_001,2007-02-25,0.2983857922313961,0.23968402834539987,0.022280425386779296,1.3459571811074593,241.6815486111111,1.800517037663564,1.462222222222222
MTR_001,2007-02-26,0.33851412831488,0.2953494337318412,0.03273036853646241,1.3919598643016042,241.27359027777777,2.3423585843122003,1.658888888888889
MTR_001,2007-02-27,0.3113690249040868,0.25060373554068693,0.038681389497637886,1.3204389693563992,242.94427083333332,2.056389360623139,1.5245833333333334
MTR_001,2007-02-28,0.31227179209703987,0.2564795746049957,0.04611781896508557,1.333361569985192,242.15959027777777,2.0936063791429786,1.5284722222222222
MTR_001,2007-03-01,0.3091287397077393,0.2529435134764396,0.01800480008371022,1.3029120665123761,241.3214027777778,1.9629224299170016,1.508888888888889
MTR_001,2007-03-02,0.3050179522865919,0.24968931143936343,0.016459122273722177,1.3662343606064797,240.59159722222225,1.9838335717237083,1.5068055555555557
MTR_001,2007-03-03,0.48578659644516164,0.4661569856492039,0.02973559725783234,3.6718585070108456,241.28808333333336,2.4285083388596886,2.401111111111111
MTR_001,2007-03-04,1.2445017645634004,1.550976445928896,0.04476798508250324,9.172013908646619,240.0297986111111,2.787130485964681,6.158194444444444
MTR_001,2007-03-05,1.5853697656079675,1.4479888778791703,0.09349962436390961,8.07684026003695,240.03090972222222,2.6152144663180317,7.840277777777778
MTR_001,2007-03-06,0.7439461488223013,0.7911703459773185,0.009320492595144697,5.591429744244005,240.98806944444445,2.5053330238014104,3.6956944444444444
MTR_001,2007-03-07,1.4140340571408283,1.196741143242997,0.048924188479327,5.196290021031326,240.3235625,2.9661573431892094,6.935
MTR_001,2007-03-08,0.9363224479419985,1.0620885101962187,0.1074447059071508,5.395779601050769,240.66542361111112,2.428597278371234,4.665138888888889
MTR_001,2007-03-09,0.7575696841393854,0.6754537180209589,0.04004872348648919,4.631752142449974,240.88846527777778,2.0642103468363153,3.73125
MTR_001,2007-03-10,1.477641164745299,1.1780114026743498,0.09250854593791284,5.393807912749896,239.80283333333335,2.911932442381242,7.341944444444445
MTR_001,2007-03-11,2.071996706875626,1.0041558756881348,0.07021096596316054,6.148925175007585,240.00729166666667,2.400149960206692,10.121527777777779
MTR_001,2007-03-12,1.1624229769365555,0.8973254780726452,0.07862387412593241,5.212350808612774,240.55871527777776,3.373482200418702,5.728472222222222
MTR_001,2007-03-13,0.7668632024860115,0.8572031837547719,0.0314360213618288,4.945284598876988,240.89796527777779,2.262787143215073,3.8056944444444443
MTR_001,2007-03-14,1.0653592640628544,0.9892938579341146,0.09024032364769857,5.297450889845037,240.77729166666666,3.094768999710735,5.2675
MTR_001,2007-03-15,1.1201072465738375,0.9305011642431332,0.07584587701544201,4.008399000805095,240.28049305555552,2.5291072938712875,5.523194444444444
MTR_001,2007-03-16,1.0124079468164915,0.9232422720698455,0.03805878976715532,4.524533675505869,239.52713194444445,3.098196392416682,4.992361111111111
MTR_001,2007-03-17,1.2078735028406342,1.0099422610934894,0.05739117489782197,4.86258934371288,238.22465277777778,2.4695813661362,5.946111111111111
MTR_001,2007-03-18,1.4112489141817994,1.345082567175199,0.07943889014594402,6.849537184350657,241.04781944444443,3.480907295983997,7.007916666666667
MTR_001,2007-03-19,1.281728070291396,1.0723529482746796,0.06118553569369588,6.32740350971077,240.49709027777777,2.711161049780805,6.281944444444444
MTR_001,2007-03-20,1.2403420418274274,1.2379025851632803,0.06981600465580247,5.61427813920966,240.8156388888889,3.821756852917711,6.151249999999999
MTR_001,2007-03-21,1.2750134623885625,0.9074671889028297,0.1155652854166373,5.019846568189023,240.98664583333334,3.3379781594185842,6.237222222222223
MTR_001,2007-03-22,0.8651322083804692,0.7886422647096146,0.033180028222322466,4.939332618196744,241.76352777777777,3.51361023732763,4.223055555555556
MTR_001,2007-03-23,0.779687866353833,0.7046833261673706,0.038584829155537625,3.6227911731713616,241.64547916666666,3.4043463685302866,3.80375
MTR_001,2007-03-24,1.7676832609608564,1.3690746197407493,0.05693289080350329,6.222498064401663,239.70447222222222,3.7092795191250216,8.703333333333333
MTR_001,2007-03-25,1.986559869177121,1.0305457791299362,0.14089934378090824,6.814465166352362,240.0327588603197,2.908041216796025,9.722307157748435
MTR_001,2007-03-26,0.8417219046286087,0.7391330531075467,0.04853779525645974,4.991360656454231,241.3368125,3.1587411472648896,4.183055555555556
MTR_001,2007-03-27,0.6597395398901664,0.8184974825166279,0.03273271309061143,5.129700632992816,240.60197916666664,2.8552961482262544,3.296527777777778
MTR_001,2007-03-28,1.3900984387513424,1.1371096729533903,0.07874743642726001,5.747343341965434,240.4446111111111,3.1066070932518817,6.854583333333333
MTR_001,2007-03-29,0.9465782752064096,0.9439312679149275,0.06437481153882149,5.583238026935415,240.5366875,2.818038699546914,4.676805555555556
MTR_001,2007-03-30,0.8365725392139167,0.7624637521693476,0.06850388476519789,4.3819140175636635,241.03922916666667,3.0948139773041943,4.189583333333333
MTR_001,2007-03-31,2.090570672696077,1.115674570219832,0.17000648474223035,6.084299896425162,239.26077083333334,2.608506830260006,10.264722222222222
MTR_001,2007-04-01,1.658208627560231,1.2185553805290208,0.10453321526970369,7.005265846384912,240.02448611111112,3.180005902473328,8.149444444444445
MTR_001,2007-04-02,1.1657450404603062,0.8980676021952348,0.08699966210426921,5.41654971187883,240.46011805555557,3.0230794970591983,5.71263888888889
MTR_001,2007-04-03,0.9788733496740545,1.1313415415779933,0.08386434155159429,6.852423623536464,240.50495833333335,2.8517794692818974,4.84625
MTR_001,2007-04-04,1.221753448614705,0.9657440738510816,0.058250467565858846,5.360869050098584,240.33178472222224,2.4602515610715896,5.98625
MTR_001,2007-04-05,1.0966428394907808,1.2217679698150918,0.04989192068494244,7.001249056075913,241.1731041666667,2.529748182769281,5.491527777777778
MTR_001,2007-04-06,0.9523434230545738,0.8606741313658665,0.0278260821546632,5.026778025146993,241.18445138888887,2.1028739999067545,4.688611111111111
MTR_001,2007-04-07,0.9249593312037285,1.0085798604874556,0.09660347852527981,4.625420184381096,240.37859027777776,2.1828975837629248,4.564583333333333
MTR_001,2007-04-08,0.9565284305022305,0.7825376000412916,0.05564087911869328,3.1245082199952194,240.34918055555556,1.6625805341998035,4.719861111111111
MTR_001,2007-04-09,0.5963684391211626,0.6494175810354486,0.02948881120490185,3.2781356026395034,240.55048611111113,1.8327493823831271,2.974583333333333
MTR_001,2007-04-10,0.4610559033827227,0.39350556698163286,0.05845202927997581,2.758542867194191,240.8137013888889,1.6779243547000005,2.347361111111111
MTR_001,2007-04-11,0.5265710168773066,0.44170836513425854,0.01597251547522996,2.443417773130111,241.1548263888889,1.7660065464281642,2.61875
MTR_001,2007-04-12,0.3173730366574255,0.2462814511969301,0.005563774768876123,1.3581399624944328,240.25606249999998,1.2495541871786056,1.5979166666666667
MTR_001,2007-04-13,0.32661293678376585,0.25044018534827506,0.05665241678097216,1.3712662464451766,240.05048611111113,1.2157633462368187,1.6433333333333333
MTR_001,2007-04-14,0.3312131248322434,0.2531350830292019,0.03869624432323665,1.369223146365163,240.31314583333332,1.4463268395754094,1.6513888888888888
MTR_001,2007-04-15,0.4328505433694782,0.48489454632682916,0.01122735577452462,3.295615096061414,240.23668750000002,1.7474337978743295,2.1865277777777776
MTR_001,2007-04-16,0.5683145585876046,0.6907965431542079,-0.029915337619079704,5.171550251969044,240.6571388888889,1.7773410136158927,2.8724999999999996
MTR_001,2007-04-17,0.7308356242151989,0.7518802303769143,0.009388942233169162,5.499588042939399,240.19566666666668,1.7705618712203863,3.6908333333333334
MTR_001,2007-04-18,0.5945777018861648,0.6684260105815528,-0.026800566983462393,5.235943713544602,240.14677777777777,1.6877470063763418,2.9954166666666664
MTR_001,2007-04-19,0.6116174032131944,0.5432883319604294,-0.009787621705001873,5.041684678900545,240.42984027777777,1.7170700563351804,3.055833333333333
MTR_001,2007-04-20,0.4898991553440466,0.6757926411925544,-0.04883578421579257,4.989821828632497,240.13289583333332,1.6066386391253025,2.494861111111111
MTR_001,2007-04-21,0.997523632909467,1.0536196345184277,0.003796064869760002,6.29363795013022,239.21323611111112,2.8969654295992826,5.035694444444444
MTR_001,2007-04-22,1.3302101439541132,1.0961545783896613,-0.014897475191537835,6.081780646960911,239.60888194444442,2.6577859580299306,6.688472222222222
MTR_001,2007-04-23,0.6253502601293425,0.6450539443155726,-0.04593098640902571,3.9072806267804037,237.23564583333334,3.609226574951602,3.264166666666666
MTR_001,2007-04-24,0.6129663169065394,0.6234042464476472,-0.004497735456248209,4.782781752031123,235.3449236111111,2.2436004878608786,3.1448611111111116
MTR_001,2007-04-25,0.7514209578579931,0.7640047992755435,-0.04593753862220802,3.9437379190584942,234.94111111111113,1.9552423114111348,3.858055555555556
MTR_001,2007-04-26,0.7595364069772477,0.7592217275972231,-0.02379266553282522,4.625030105385142,234.7872986111111,2.336627588249575,3.92375
MTR_001,2007-04-27,0.6534237864477542,0.775245350632866,-0.017900657510475496,4.036300444436649,235.21616666666668,1.7318992695640802,3.3125
MTR_001,2007-04-28,0.934480791088623,0.3587325657373925,0.39661949499430793,1.257495840966751,233.98619047619047,1.1872172345046048,4.6380952380952385
MTR_001,2007-04-29,,,,,,,
MTR_001,2007-04-30,0.6244711462397479,0.7021247804143687,0.005593672226470878,3.5094295666681705,234.87003472222224,2.1403551916955927,3.239236111111111
MTR_001,2007-05-01,0.9901267133995566,0.9573833726709949,0.018673397112843673,5.303533777253335,234.6787013888889,2.552381529935436,5.073333333333333
MTR_001,2007-05-02,0.5977387905085736,0.5753649113425614,-0.008538769675539792,4.9628411552077525,235.58207638888888,1.6944534648502059,3.1415277777777777
MTR_001,2007-05-03,0.6488359179271833,0.6905294578225211,-0.015894276920903103,4.099420244222792,235.1348888888889,2.153130529875341,3.307638888888889
MTR_001,2007-05-04,0.594701262571681,0.7643967390500227,-0.03507971869329264,4.898180474756655,235.71019444444443,2.4421637021273437,3.0780555555555553
MTR_001,2007-05-05,0.9314002777695725,0.8867166615601646,-0.04654794222580487,4.821974409846664,235.03502083333333,2.2079567717438096,4.736111111111111
MTR_001,2007-05-06,1.2537316265483747,0.9576003347619839,0.03313431628969876,5.232956331878514,234.4096527777778,2.599886781411205,6.409027777777778
MTR_001,2007-05-07,0.9787993329754211,1.0047519805685645,-0.018758958009824106,6.4959703662192485,234.5369722222222,2.731373916889273,4.980972222222222
MTR_001,2007-05-08,1.0654940253590977,1.0039473282143754,0.00726687317791104,6.556091168613898,234.9062361111111,1.9837938607144225,5.356388888888889
MTR_001,2007-05-09,0.9899361697861073,0.9851542100566861,-0.03879411970095768,5.440749901721312,234.8737222222222,2.097349008230958,5.056111111111111
MTR_001,2007-05-10,0.4199577861117612,0.5340429678841336,-0.05696380239950359,3.6585280308077253,235.79625694444442,1.7786514331734506,2.2068055555555555
MTR_001,2007-05-11,0.582957470239778,0.5837946289242597,-0.010311071785060855,3.9758297967443434,235.22975694444443,1.7604145412783534,3.027638888888889
MTR_001,2007-05-12,0.8549076061244779,0.8604112668880065,-0.007885599509629082,6.1398174650866135,234.72290277777776,1.667629108201798,4.360555555555555
MTR_001,2007-05-13,0.9703380363353529,0.9042286212771428,0.01614773036649883,4.811235932497793,235.7087083333333,2.5596137431062234,4.969166666666667
MTR_001,2007-05-14,0.8754620762222256,0.952134437946854,0.07116163032203521,4.910470242634592,235.69006944444445,2.531973522517977,4.574166666666667
MTR_001,2007-05-15,0.5378392172664422,0.4015430783156574,0.07428393001210057,3.5820102169401604,235.61199305555556,1.8383864915294774,2.7333333333333334
MTR_001,2007-05-16,1.0066299101105047,0.8614010803117619,0.02958503394489906,4.869958910510024,235.26081250000001,2.1345096497823604,5.071805555555556
MTR_001,2007-05-17,0.7331905141500423,0.6849453905156914,0.02546002423096083,4.994567402577675,235.86845833333334,2.390247206416739,3.720972222222222
MTR_001,2007-05-18,0.9709767631273731,0.9675178587335094,0.05542615322454422,5.331952423941668,235.9945972222222,2.24101646722766,4.876666666666666
MTR_001,2007-05-19,0.8506598134605218,0.7849829527691923,0.09372210702470386,3.899438143484233,234.94472222222223,1.967266933124081,4.319305555555555
MTR_001,2007-05-20,1.1709477456663018,1.0754711733543776,0.05594352407593303,4.581014276261272,235.34811805555555,2.2962219627563716,5.941527777777777
MTR_001,2007-05-21,0.6687873860523935,0.5289320191535006,0.048037083743047215,3.992009287508849,234.6919097222222,2.06994476570114,3.338611111111111
MTR_001,2007-05-22,0.6749539186224041,0.8049232917690574,0.055141740178205056,4.543371897079761,235.48057638888892,1.7165861408249097,3.3998611111111114
MTR_001,2007-05-23,0.8718717229547339,0.6944637837580191,0.08325533482807863,4.577128834913627,234.81249305555554,2.2591047735756025,4.3975
MTR_001,2007-05-24,0.6885973770755055,0.8134983064968936,0.04767104462040567,4.588502373521136,235.5460625,2.304826548033869,3.462083333333333
MTR_001,2007-05-25,0.9588882121161882,1.157657606289968,0.07740805751088119,5.973958273555084,234.44720138888886,2.934020859294973,4.863472222222222
MTR_001,2007-05-26,0.8979367590070962,0.7690092653097189,0.03055356878027779,4.3514645540089445,235.0698888888889,1.9465701884127236,4.562777777777778
MTR_001,2007-05-27,1.284002132615264,1.211633267785135,0.06251847434009636,5.783978497834974,234.90843750000002,2.4569720377780198,6.5065277777777775
MTR_001,2007-05-28,0.9756464227576477,0.8447903207948635,0.11189602749528411,4.972964711826792,234.90657638888888,2.419443940157977,4.921944444444445
MTR_001,2007-05-29,0.6306778213484705,0.5893473798530698,-0.02646937962284629,3.633264353555519,235.6943472222222,2.1502631327883077,3.2072222222222218
MTR_001,2007-05-30,0.9571629236848334,0.8537853684239637,0.017135389027625625,5.205220400578055,234.83139583333335,1.9381471515549928,4.8284722222222225
MTR_001,2007-05-31,0.556083101325447,0.5640552791138802,0.004901200874116107,3.8738670238469783,235.09652777777777,1.6382589274394206,2.7918055555555554
MTR_001,2007-06-01,0.622961381031956,0.4974856875173653,0.05632878355520127,4.567044820674199,235.32332175121613,1.989087182056856,3.1356497567755386
MTR_001,2007-06-02,0.885174463501207,0.8632649108065771,0.08274400694332448,5.682013306856172,234.4690277777778,2.2486912940000785,4.474027777777778
MTR_001,2007-06-03,1.2537862628130836,1.187047367042365,0.025859512770783438,5.873874096789584,234.762375,2.593483531737904,6.352916666666667
MTR_001,2007-06-04,0.5455870524740152,0.5551413717203534,0.025355362118555658,3.8308582803526803,234.7480694444444,2.2627823054104867,2.8222222222222224
MTR_001,2007-06-05,0.8718831170599713,0.7922086419758776,0.02780403998937661,4.7298574122996575,234.6927638888889,1.9646928332246174,4.465138888888889
MTR_001,2007-06-06,1.0080155239721282,0.7844191580317434,0.0286760727008121,4.5294839367595605,234.62163307852677,2.1395941964860126,5.108825573314802
MTR_001,2007-06-07,0.5878965467951148,0.4925823036888717,0.01924925307777839,3.1573887931026627,234.47880555555554,2.0513041573697985,2.9823611111111115
MTR_001,2007-06-08,1.280468896736435,1.303780596453465,-0.026644108142404005,6.528661917900117,236.19744444444444,3.831838783289666,6.448194444444444
MTR_001,2007-06-09,0.648224990162153,0.4973851632858404,0.05309427625508016,3.86985701728128,240.70545649072753,1.926858689576706,3.2562054208273894
MTR_001,2007-06-10,0.796532390751376,0.8199000582566145,-0.010888461066242763,5.023256196074268,240.84428472222223,1.7415671661087289,4.005694444444444
MTR_001,2007-06-11,0.473864616474581,0.46642348302050385,-0.02540085271681955,4.323109328826095,240.85674999999998,2.1317553035184846,2.4179166666666667
MTR_001,2007-06-12,0.5483600845677863,0.6380357975346647,-0.031076483564361407,5.210409306108159,240.2248958333333,1.7535624386122897,2.8586111111111108
MTR_001,2007-06-13,0.5524637227326996,0.5536807564703363,-0.032950562607767256,4.007125797704979,240.39760416666667,1.5536841898409237,2.8175
MTR_001,2007-06-14,0.7503011607898374,0.9804637853442205,-0.09573922566916027,5.615758507045593,239.84778472222223,1.7812852355880446,3.783333333333333
MTR_001,2007-06-15,0.5877502975327453,0.7505432823067396,-0.022681601784679012,4.578291525905089,240.46438194444445,1.9404500831808231,3.0662499999999997
MTR_001,2007-06-16,1.199033711503022,0.9759640517613123,-0.025415111148882993,4.234763485447444,239.50169444444444,1.563270005528318,5.975
MTR_001,2007-06-17,1.1594551245771265,1.0827449372698215,-0.02457991669940933,5.515583763471995,240.21918055555554,2.3593089518769803,5.7693055555555555
MTR_001,2007-06-18,0.4034973036347133,0.4621891362254002,-0.06734389668965465,3.9194448597998934,240.77620138888886,1.9957123814266216,2.07875
MTR_001,2007-06-19,0.5014310133062201,0.5260676302448175,-0.04340831590407346,4.417594634871973,240.26925591098748,2.0107261268729384,2.560778859527121
MTR_001,2007-06-20,0.6395615290757346,0.8124844126851107,-0.08881015284784333,5.58896281706834,240.15616666666668,2.272565607542235,3.3068055555555556
MTR_001,2007-06-21,0.481527136076277,0.6306266850110758,-0.02295661640936693,5.594863492012097,240.57494444444444,1.6235194988902992,2.500833333333333
MTR_001,2007-06-22,0.3345062238388183,0.3542419784718831,-0.023357967875598573,3.6245624959839744,240.83563194444443,1.943145080528529,1.807361111111111
MTR_001,2007-06-23,0.28335170868703863,0.30586665122919054,-0.020862586352004484,2.487961581786745,240.31896527777778,1.2394133086794246,1.5356944444444445
MTR_001,2007-06-24,0.4276397762926316,0.3936980317990064,-0.005649970299156995,2.8793887433608685,241.1322152777778,1.6794377664686866,2.207638888888889
MTR_001,2007-06-25,0.6400856820675105,0.9055149447265491,-0.04460649746296759,6.134673402363544,240.4222638888889,2.2212797399067337,3.25
